Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Term,City,Price_per_sqm
0,440000,3,2,181,0,0,Cash or Installment,2,187,2430.939226519337
0,2150000,3,3,200,0,0,Cash,1,66,10750.0
0,2152500,2,2,125,0,3,Cash,3,73,17220.0
0,5000000,3,3,173,0,2,Cash or Installment,0,0,28901.73410404624
0,430000,2,1,160,0,4,Cash,2,60,2687.5
0,3500000,3,2,200,0,4,Cash,1,137,17500.0
0,1628000,2,2,110,0,2,Cash or Installment,3,166,14800.0
0,750000,3,3,170,0,2,Cash or Installment,1,49,4411.764705882353
0,4500000,3,2,186,0,2,Cash,1,0,24193.548387096773
0,2650000,3,2,170,0,7,Cash,1,163,15588.235294117647
0,370000,3,2,155,0,3,Cash or Installment,2,137,2387.0967741935483
0,1450000,3,2,200,0,3,Installment,0,146,7250.0
1,6050000,3,3,272,0,0,Installment,3,2,22242.647058823528
0,2100000,3,2,180,0,0,Cash,2,0,11666.666666666666
0,290000,3,3,148,0,3,Cash or Installment,1,144,1959.4594594594594
0,2100000,3,3,175,0,5,Installment,3,0,12000.0
0,360000,3,1,130,0,3,Cash,1,5,2769.230769230769
0,2300000,3,2,143,0,3,Installment,1,112,16083.916083916083
0,5050000,2,2,157,0,1,Installment,3,147,32165.605095541403
0,2441500,4,3,223,0,1,Cash or Installment,3,0,10948.430493273543
0,490000,3,1,120,0,2,Cash or Installment,1,135,4083.3333333333335
0,800000,3,3,216,0,2,Cash or Installment,2,137,3703.703703703704
0,55000,3,2,154,0,4,Cash or Installment,3,0,357.14285714285717
0,1800000,3,2,122,0,2,Cash,1,12,14754.098360655738
0,5990323,3,3,259,0,0,Cash or Installment,3,194,23128.660231660233
0,4000000,3,3,220,0,8,Cash,1,122,18181.81818181818
0,7199000,4,3,167,0,0,Installment,3,151,43107.78443113773
0,4850000,3,3,155,0,0,Cash or Installment,3,137,31290.322580645163
0,1475000,3,3,190,0,4,Cash,2,172,7763.1578947368425
0,7500000,3,3,210,0,1,Cash,1,179,35714.28571428572
0,6000000,3,3,190,0,3,Installment,2,177,31578.947368421053
0,2550000,3,3,184,0,1,Cash,0,170,13858.695652173914
0,2900000,1,1,77,0,2,Cash or Installment,3,144,37662.33766233766
0,2687500,3,3,210,0,5,Cash or Installment,0,0,12797.619047619048
0,1900000,3,2,195,0,8,Cash,1,122,9743.589743589744
0,643000,3,2,115,0,1,Installment,1,112,5591.304347826087
0,700000,2,1,90,0,2,Cash,1,113,7777.777777777777
0,3250000,3,2,250,0,2,Cash,1,172,13000.0
0,870000,3,2,172,0,0,Cash or Installment,1,137,5058.139534883721
1,1970560,3,2,163,0,3,Installment,3,172,12089.325153374233
0,4123617,3,3,202,0,0,Installment,3,160,20413.945544554455
0,300000,2,1,70,0,2,Cash,1,174,4285.714285714285
0,2730000,3,2,210,0,0,Cash or Installment,3,57,13000.0
0,1050000,3,1,125,0,5,Cash,1,80,8400.0
0,1800000,3,2,154,0,3,Installment,1,112,11688.311688311689
0,2507000,2,2,120,0,2,Cash or Installment,3,127,20891.666666666668
0,4000000,3,3,200,0,5,Cash,2,151,20000.0
0,390000,2,1,85,0,6,Cash,1,135,4588.235294117647
0,600000,2,2,96,0,0,Cash or Installment,1,112,6250.0
0,900000,2,2,133,0,0,Cash or Installment,1,23,6766.917293233083
0,5100000,2,2,108,0,1,Cash or Installment,3,170,47222.22222222222
0,1224000,3,1,144,0,1,Installment,3,168,8500.0
0,4300000,3,4,202,0,2,Cash,3,36,21287.128712871287
0,380000,3,3,165,0,2,Cash or Installment,2,137,2303.030303030303
0,6500000,4,3,229,0,1,Cash,1,212,28384.279475982534
0,4014000,3,3,168,0,1,Cash or Installment,0,31,23892.85714285714
0,4150000,3,3,176,0,2,Cash or Installment,3,0,23579.545454545456
0,1400000,3,1,165,0,5,Cash,1,83,8484.848484848484
2,5250000,1,2,116,0,0,Cash,1,139,45258.620689655174
0,1000000,2,2,84,0,0,Cash or Installment,1,112,11904.761904761905
0,3100000,3,3,227,0,5,Cash,1,71,13656.387665198237
0,4000000,3,2,125,0,1,Installment,1,101,32000.0
0,400000,3,2,150,0,2,Cash,2,184,2666.6666666666665
0,390000,2,1,110,0,1,Cash,1,135,3545.4545454545455
0,2150000,3,3,211,0,1,Cash or Installment,3,0,10189.57345971564
0,2900000,3,2,122,0,2,Cash,1,170,23770.491803278688
0,400000,3,3,189,0,3,Cash or Installment,1,138,2116.4021164021165
0,368000,3,2,142,0,2,Cash or Installment,2,184,2591.549295774648
0,5000000,3,2,154,0,3,Cash or Installment,2,0,32467.532467532466
0,900000,2,1,120,0,7,Cash,1,5,7500.0
0,1500000,3,3,188,0,0,Cash or Installment,2,151,7978.723404255319
0,7000000,3,4,236,0,1,Cash,2,170,29661.01694915254
0,3200000,3,2,140,0,4,Cash,1,137,22857.14285714286
0,4114000,2,2,114,0,2,Installment,3,23,36087.71929824561
0,320000,3,2,148,0,2,Cash or Installment,2,0,2162.162162162162
0,850000,3,3,189,0,3,Cash or Installment,1,137,4497.354497354498
0,265000,3,2,106,0,3,Cash,1,112,2500.0
0,1750000,2,1,100,0,8,Cash,1,21,17500.0
0,2839375,3,2,147,0,1,Cash or Installment,3,138,19315.47619047619
0,470000,3,2,120,0,6,Cash,1,135,3916.6666666666665
0,1984000,2,1,119,0,3,Cash or Installment,3,0,16672.268907563026
0,4020000,3,2,195,0,2,Cash or Installment,2,65,20615.384615384617
0,585000,2,1,60,1,6,Cash,1,174,9750.0
0,330000,2,1,110,0,3,Cash,1,135,3000.0
0,8100000,3,3,164,0,0,Installment,1,206,49390.243902439026
0,4320280,3,2,124,0,1,Installment,1,101,34840.967741935485
0,6500000,3,3,165,0,2,Cash,3,137,39393.93939393939
0,3600000,3,3,188,0,3,Cash,1,177,19148.936170212764
0,580000,3,2,164,0,2,Cash or Installment,2,184,3536.5853658536585
0,585000,3,3,190,0,1,Cash or Installment,0,184,3078.9473684210525
0,2190000,2,1,80,0,3,Cash or Installment,1,54,27375.0
0,3500000,3,3,183,0,0,Installment,1,112,19125.683060109288
0,3150000,3,3,210,0,1,Installment,0,137,15000.0
0,4600000,4,2,250,0,6,Cash,1,71,18400.0
0,1400000,3,3,233,0,6,Cash,1,77,6008.583690987124
0,609180,2,1,78,0,2,Cash or Installment,1,112,7810.0
0,280000,2,1,100,0,4,Cash or Installment,1,135,2800.0
0,410000,2,1,120,0,5,Cash,1,135,3416.6666666666665
0,800000,2,2,120,0,2,Cash or Installment,1,170,6666.666666666667
0,2350000,3,3,240,0,1,Cash,3,172,9791.666666666666
0,3800000,3,2,180,0,2,Cash,1,170,21111.11111111111
0,1680000,3,3,140,0,2,Cash or Installment,1,101,12000.0
0,1300000,3,2,165,0,1,Cash or Installment,3,170,7878.787878787879
0,270000,2,1,85,0,1,Cash,1,135,3176.470588235294
1,1800000,3,2,270,0,1,Cash,3,170,6666.666666666667
0,1050000,3,2,116,0,4,Cash,1,112,9051.724137931034
0,590000,3,2,192,0,2,Cash or Installment,2,184,3072.9166666666665
0,7720000,3,3,195,0,2,Cash or Installment,2,65,39589.743589743586
0,6306000,2,2,127,0,2,Installment,1,216,49653.54330708661
0,2800000,3,3,217,0,2,Installment,3,0,12903.225806451614
0,1500000,3,3,215,0,0,Cash or Installment,1,61,6976.7441860465115
0,3132000,3,3,232,0,1,Installment,3,137,13500.0
0,5915825,3,2,150,0,2,Cash or Installment,3,133,39438.833333333336
0,4300000,2,2,108,0,2,Cash or Installment,3,170,39814.81481481482
0,6500000,3,3,195,0,1,Installment,2,65,33333.333333333336
0,8080000,3,3,152,0,2,Installment,2,170,53157.89473684211
1,950000,4,4,281,0,5,Cash or Installment,3,188,3380.7829181494662
0,1350000,3,1,140,0,0,Cash,3,172,9642.857142857143
0,2200000,3,2,160,0,2,Cash,1,0,13750.0
0,900000,3,2,172,0,4,Cash or Installment,3,133,5232.558139534884
0,850000,2,1,110,0,5,Cash,1,117,7727.272727272727
0,615000,3,2,185,0,2,Cash or Installment,2,167,3324.324324324324
0,6952000,3,2,165,0,0,Installment,1,199,42133.333333333336
0,4200000,3,3,155,0,4,Cash or Installment,3,188,27096.774193548386
0,1618000,1,1,75,0,2,Cash or Installment,3,188,21573.333333333332
0,450000,2,1,78,0,5,Installment,1,112,5769.2307692307695
0,2900000,3,2,175,0,3,Cash,1,170,16571.428571428572
0,1200000,3,2,224,0,0,Cash or Installment,2,86,5357.142857142857
0,570000,2,1,110,0,7,Cash or Installment,1,135,5181.818181818182
1,1920000,3,3,292,0,0,Installment,3,172,6575.342465753424
0,450000,3,1,130,0,0,Cash,1,135,3461.5384615384614
0,1700000,3,3,185,0,3,Cash,3,108,9189.18918918919
0,700000,3,3,144,0,1,Cash or Installment,2,183,4861.111111111111
0,4900000,2,2,136,0,3,Installment,1,137,36029.41176470588
0,4853000,2,3,151,0,2,Cash or Installment,0,137,32139.07284768212
0,6500000,3,2,198,0,5,Cash,1,137,32828.28282828283
0,2800000,3,2,122,0,3,Cash,1,170,22950.819672131147
0,2000000,3,3,194,0,3,Cash,3,19,10309.278350515464
0,6415000,3,3,149,0,4,Installment,1,206,43053.69127516779
0,1350000,3,2,145,0,4,Cash,1,137,9310.344827586207
0,1250000,3,3,135,0,2,Cash,1,77,9259.25925925926
0,900000,3,2,131,0,3,Installment,1,159,6870.229007633588
0,1500000,2,2,118,0,2,Cash or Installment,3,12,12711.864406779661
0,4000000,3,3,160,0,4,Cash,1,159,25000.0
0,3900000,2,2,121,0,2,Cash,1,30,32231.404958677685
0,1250000,3,3,155,0,0,Cash,1,77,8064.5161290322585
0,2200000,3,2,200,0,2,Cash,1,146,11000.0
0,3410000,3,2,157,0,2,Cash,1,34,21719.745222929938
0,7090000,3,3,178,0,2,Installment,1,23,39831.4606741573
0,3289394,1,1,69,0,2,Installment,1,126,47672.3768115942
0,2890000,3,3,173,0,0,Cash or Installment,2,151,16705.20231213873
0,4000000,3,3,160,0,3,Cash,0,133,25000.0
0,3215000,3,3,164,0,0,Cash or Installment,3,112,19603.658536585364
0,2750000,3,2,169,0,0,Cash,3,58,16272.189349112426
0,390000,3,3,165,0,1,Cash or Installment,2,137,2363.6363636363635
0,4400000,2,3,155,0,0,Cash,1,137,28387.09677419355
0,1500000,3,2,150,0,5,Cash,1,180,10000.0
1,390000,2,1,170,0,5,Cash,1,135,2294.1176470588234
0,1700000,3,2,195,0,3,Cash,1,23,8717.948717948719
0,5500000,3,3,200,0,4,Cash,2,112,27500.0
0,580000,2,1,140,0,2,Cash or Installment,2,0,4142.857142857143
1,1500000,3,3,170,0,0,Cash or Installment,1,23,8823.529411764706
1,1932720,3,2,163,0,2,Installment,3,172,11857.177914110429
0,780000,2,1,75,0,7,Cash,1,117,10400.0
0,2600000,3,2,200,0,0,Cash or Installment,0,170,13000.0
0,2850000,3,3,180,0,2,Cash,2,172,15833.333333333334
0,820000,3,2,160,0,2,Cash or Installment,3,81,5125.0
0,620000,3,2,106,0,0,Cash or Installment,1,112,5849.056603773585
0,2325000,3,2,150,0,3,Installment,3,138,15500.0
0,770000,3,2,108,0,0,Installment,1,112,7129.62962962963
1,740000,3,2,200,0,0,Cash or Installment,2,0,3700.0
0,6215000,3,3,165,0,0,Installment,0,133,37666.666666666664
0,4192906,2,2,105,0,2,Cash or Installment,2,133,39932.438095238096
0,665000,3,2,103,0,3,Cash or Installment,1,112,6456.310679611651
0,3500000,2,2,118,0,2,Cash,1,177,29661.01694915254
0,3913000,3,3,161,0,2,Installment,1,12,24304.347826086956
0,1350000,2,1,120,0,1,Cash,1,69,11250.0
0,3800000,3,3,265,0,3,Cash,1,0,14339.622641509433
0,6200000,3,2,149,0,4,Installment,1,170,41610.73825503356
2,2410000,1,1,62,0,1,Cash or Installment,1,23,38870.967741935485
0,2550000,3,3,195,0,2,Installment,3,79,13076.923076923076
0,2200000,3,2,230,0,3,Cash,1,170,9565.217391304348
0,2250000,2,1,70,0,0,Cash,1,112,32142.85714285714
0,2000000,3,2,147,0,3,Installment,0,138,13605.442176870749
0,492673,3,3,125,0,3,Cash or Installment,1,37,3941.384
0,560000,3,2,150,0,0,Cash or Installment,2,133,3733.3333333333335
0,3683000,4,3,225,0,1,Installment,2,194,16368.888888888889
0,4400000,3,3,200,0,2,Cash or Installment,3,0,22000.0
0,1300000,3,2,152,0,4,Cash,0,137,8552.631578947368
0,3250000,2,2,150,0,0,Cash,1,137,21666.666666666668
0,2900000,1,2,80,0,2,Cash or Installment,2,144,36250.0
0,780000,2,1,80,0,2,Cash,1,45,9750.0
0,1070000,3,2,127,0,5,Installment,1,112,8425.1968503937
2,3772680,1,1,60,1,5,Installment,1,0,62878.0
0,5838304,2,1,123,0,0,Cash or Installment,1,206,47465.88617886179
0,4200000,2,1,70,0,4,Installment,2,145,60000.0
0,1172500,3,3,175,0,2,Cash or Installment,2,75,6700.0
0,2797500,2,2,135,0,0,Cash,3,133,20722.222222222223
0,1045000,3,2,177,0,2,Cash or Installment,1,23,5903.954802259887
0,355000,2,1,100,0,3,Cash,1,135,3550.0
0,5600000,3,2,160,0,2,Cash,1,132,35000.0
0,1229250,3,2,149,0,0,Cash or Installment,3,0,8250.0
0,3800000,3,2,140,0,3,Cash or Installment,2,184,27142.85714285714
0,3100000,3,3,155,0,1,Cash,3,133,20000.0
0,5521000,3,2,150,0,3,Cash or Installment,0,133,36806.666666666664
0,567000,4,3,194,0,3,Cash or Installment,3,191,2922.680412371134
0,3930909,4,3,199,0,3,Cash,3,160,19753.311557788944
0,1900000,2,1,80,0,0,Cash or Installment,3,0,23750.0
0,6200000,3,4,190,0,1,Cash,2,36,32631.57894736842
0,780000,3,1,135,0,1,Cash,2,0,5777.777777777777
0,1720000,3,1,155,0,5,Cash,1,164,11096.774193548386
0,2760000,2,2,90,0,1,Cash or Installment,3,0,30666.666666666668
0,700000,3,2,140,0,2,Cash or Installment,2,22,5000.0
0,3300000,3,3,160,0,2,Cash,2,137,20625.0
0,3450000,3,3,212,0,0,Cash or Installment,1,156,16273.584905660377
0,2856000,3,3,170,0,5,Cash or Installment,3,117,16800.0
0,550000,2,1,110,0,5,Cash,1,135,5000.0
0,400000,3,1,120,0,3,Cash or Installment,1,135,3333.3333333333335
0,2500000,2,1,110,0,5,Cash,2,111,22727.272727272728
0,3300000,2,3,155,0,0,Installment,0,137,21290.322580645163
0,750000,3,2,135,0,0,Installment,2,22,5555.555555555556
0,300000,2,1,64,0,5,Cash,2,0,4687.5
0,390000,2,1,130,0,2,Cash or Installment,2,135,3000.0
0,3145000,3,3,185,0,4,Cash or Installment,3,137,17000.0
0,5049294,3,3,135,0,0,Cash or Installment,1,101,37402.177777777775
0,1300000,3,3,179,0,0,Cash or Installment,2,65,7262.569832402235
0,2900000,3,2,130,0,1,Cash,1,170,22307.69230769231
0,1885000,3,3,205,0,3,Cash,3,0,9195.121951219513
0,300000,3,2,145,0,0,Cash or Installment,1,138,2068.9655172413795
0,4500000,3,3,175,0,0,Installment,1,170,25714.285714285714
0,2600000,2,2,160,0,4,Cash,1,177,16250.0
0,1400000,2,2,176,0,0,Cash or Installment,1,1,7954.545454545455
0,2860000,2,1,130,0,5,Cash,1,71,22000.0
0,8213000,3,3,142,0,2,Cash or Installment,3,202,57838.028169014084
0,1719900,3,2,200,0,1,Cash,2,166,8599.5
0,1200000,3,2,177,0,3,Cash or Installment,2,75,6779.661016949152
0,2900000,3,3,160,0,0,Cash,3,73,18125.0
0,1850000,3,1,125,0,7,Cash,2,174,14800.0
2,3500000,2,1,90,0,0,Cash,1,205,38888.88888888889
0,4200000,2,2,120,0,2,Cash,2,30,35000.0
1,7200000,3,3,265,0,0,Cash,1,91,27169.811320754718
0,3747000,2,1,114,0,3,Cash or Installment,3,188,32868.42105263158
0,650000,3,3,166,0,1,Cash or Installment,2,65,3915.6626506024095
0,900000,2,2,81,0,0,Cash or Installment,1,112,11111.111111111111
0,700000,3,1,120,0,3,Cash,1,0,5833.333333333333
0,3000000,3,2,245,0,1,Cash,1,81,12244.897959183674
0,1850000,3,2,175,0,4,Cash,1,0,10571.42857142857
0,500000,2,2,95,0,1,Cash or Installment,1,0,5263.1578947368425
0,380000,2,1,115,0,2,Cash or Installment,2,0,3304.3478260869565
0,4103100,2,2,120,0,0,Cash or Installment,3,52,34192.5
0,750000,3,2,195,0,0,Installment,1,170,3846.153846153846
0,4250000,3,2,210,0,5,Cash,2,177,20238.095238095237
0,600000,3,3,170,0,2,Cash or Installment,2,0,3529.4117647058824
0,3700000,3,3,210,0,2,Cash,2,177,17619.04761904762
0,340000,3,1,125,0,4,Cash,1,5,2720.0
0,5100000,3,3,209,0,1,Cash,2,148,24401.913875598086
0,3600000,3,3,189,0,3,Cash or Installment,1,12,19047.619047619046
0,428000,2,1,135,0,0,Installment,2,188,3170.3703703703704
0,1200000,3,1,150,0,8,Cash,1,125,8000.0
0,6000000,4,3,220,0,3,Cash or Installment,2,183,27272.727272727272
0,1815000,3,3,241,0,2,Cash or Installment,1,137,7531.120331950207
0,4500000,3,2,185,0,4,Cash,1,95,24324.324324324323
0,2800000,2,2,100,0,2,Cash or Installment,2,0,28000.0
0,1800000,2,2,135,0,1,Cash,1,170,13333.333333333334
0,630000,2,1,78,0,3,Installment,1,112,8076.923076923077
1,350000,2,1,100,0,2,Cash or Installment,1,135,3500.0
0,2200000,3,2,144,0,6,Cash or Installment,1,177,15277.777777777777
0,550000,2,1,100,1,8,Cash,1,5,5500.0
0,1848000,2,1,80,0,4,Cash or Installment,3,54,23100.0
0,3350000,3,2,246,0,1,Cash,1,177,13617.886178861789
0,2400000,3,2,165,0,1,Cash,1,170,14545.454545454546
0,1100000,3,1,130,0,3,Cash,1,174,8461.538461538461
0,1850000,3,2,185,0,3,Cash,1,0,10000.0
0,2394400,3,2,148,0,0,Cash or Installment,3,159,16178.378378378378
0,5250000,3,3,263,0,4,Cash,1,177,19961.977186311786
0,450000,3,1,125,0,8,Cash,1,5,3600.0
0,460000,3,1,130,0,2,Cash or Installment,1,135,3538.4615384615386
0,605000,3,2,174,0,2,Cash or Installment,2,137,3477.0114942528735
0,6500001,3,3,253,0,4,Cash,1,177,25691.703557312252
0,660000,3,3,216,0,2,Cash or Installment,1,172,3055.5555555555557
0,1466000,4,4,252,0,5,Cash or Installment,1,23,5817.460317460317
0,2060000,2,3,129,0,5,Cash,2,86,15968.992248062015
2,721000,1,1,65,0,0,Cash or Installment,1,112,11092.307692307691
0,800000,3,1,171,0,1,Cash or Installment,1,23,4678.362573099415
1,1000000,4,3,247,0,0,Cash or Installment,1,199,4048.582995951417
0,1000000,2,2,135,0,2,Cash,1,77,7407.407407407408
0,350000,2,1,100,0,0,Cash,1,135,3500.0
0,185000,3,3,145,0,0,Cash or Installment,3,127,1275.8620689655172
0,5277000,3,3,145,0,2,Cash,3,133,36393.10344827586
0,2100000,3,2,130,0,1,Cash,1,42,16153.846153846154
0,5560000,3,3,156,0,0,Installment,1,144,35641.02564102564
0,1550000,3,3,194,0,2,Cash,3,172,7989.690721649485
0,3100000,3,2,116,0,4,Cash,1,112,26724.137931034482
0,2550000,2,1,110,0,7,Cash,1,177,23181.81818181818
0,340000,3,2,160,0,5,Installment,1,135,2125.0
1,3720000,4,3,272,0,0,Cash or Installment,2,0,13676.470588235294
2,1600000,1,1,64,0,2,Installment,3,188,25000.0
0,326000,2,1,136,0,2,Cash or Installment,2,61,2397.0588235294117
0,562000,3,3,145,0,2,Installment,0,0,3875.862068965517
0,641000,2,1,162,0,2,Cash or Installment,1,136,3956.7901234567903
0,1500000,3,2,139,0,6,Cash,1,9,10791.366906474821
0,1600000,2,2,90,0,5,Cash,1,174,17777.777777777777
0,3500000,2,2,120,0,1,Cash,1,159,29166.666666666668
0,1100000,4,2,214,0,2,Cash or Installment,1,144,5140.186915887851
0,1200000,3,2,165,0,2,Cash or Installment,1,137,7272.727272727273
0,1150000,3,2,145,0,4,Cash,3,0,7931.0344827586205
0,970000,4,3,252,0,5,Cash or Installment,1,23,3849.2063492063494
0,800000,3,1,120,0,8,Cash,1,25,6666.666666666667
0,50000,3,2,180,0,2,Cash,3,137,277.77777777777777
0,1850000,3,2,270,0,3,Cash,1,172,6851.851851851852
0,4716000,3,2,131,0,2,Cash or Installment,1,170,36000.0
0,3000000,2,2,125,0,2,Cash,3,133,24000.0
0,5700000,3,3,242,0,4,Cash,1,112,23553.719008264463
0,1750000,2,2,130,0,0,Cash,1,170,13461.538461538461
0,1635000,3,3,140,0,1,Cash or Installment,1,101,11678.57142857143
0,3388000,3,3,140,0,2,Cash or Installment,3,120,24200.0
0,3800000,3,2,131,0,5,Cash,1,159,29007.63358778626
0,930000,3,2,140,0,3,Cash or Installment,0,0,6642.857142857143
0,600000,2,1,120,1,1,Cash,1,80,5000.0
0,1350000,2,1,135,0,1,Cash,0,137,10000.0
0,720000,3,2,167,0,3,Cash or Installment,2,137,4311.377245508982
0,7764000,2,2,136,0,0,Installment,1,61,57088.23529411765
0,4300000,3,2,232,0,5,Cash,1,95,18534.48275862069
0,350000,2,2,109,0,0,Cash or Installment,2,0,3211.0091743119265
0,2250000,4,3,135,0,3,Cash,1,0,16666.666666666668
0,5440000,3,2,165,0,0,Cash or Installment,2,133,32969.69696969697
0,1400000,3,2,160,0,3,Cash,1,77,8750.0
0,8114000,3,2,195,0,0,Installment,1,23,41610.256410256414
0,5350000,3,2,166,0,5,Cash,1,112,32228.9156626506
0,2465000,3,3,215,1,2,Cash or Installment,3,129,11465.116279069767
0,3500000,3,3,195,0,0,Cash,1,170,17948.71794871795
0,1500000,2,1,120,0,2,Cash,1,95,12500.0
0,3600000,3,2,165,0,0,Cash,1,0,21818.18181818182
0,2750000,3,2,240,0,4,Cash,3,124,11458.333333333334
0,1400000,2,1,96,0,4,Cash,1,177,14583.333333333334
0,3780000,3,3,135,0,2,Cash or Installment,1,170,28000.0
0,2900000,1,2,78,0,2,Cash or Installment,1,144,37179.48717948718
0,430000,2,1,90,1,6,Cash,1,135,4777.777777777777
1,1800000,3,1,180,0,4,Cash,1,77,10000.0
0,1850000,3,3,195,0,5,Cash,1,170,9487.179487179486
0,520000,3,1,130,0,5,Cash,1,135,4000.0
0,1650000,3,1,130,0,7,Cash,1,71,12692.307692307691
1,8700000,3,3,244,0,2,Cash,3,53,35655.737704918036
0,365000,2,1,100,0,4,Cash,1,135,3650.0
0,3200000,4,3,210,0,4,Installment,2,138,15238.095238095239
0,800000,3,3,200,0,4,Cash or Installment,2,65,4000.0
0,649000,3,2,160,0,2,Cash or Installment,1,188,4056.25
0,2739000,1,1,75,0,0,Installment,3,170,36520.0
0,770000,3,2,171,0,0,Cash or Installment,2,23,4502.923976608187
0,3350000,2,2,140,0,1,Cash,1,183,23928.571428571428
0,2300000,3,2,130,0,3,Cash,1,111,17692.30769230769
0,3300000,3,2,135,0,1,Cash,1,112,24444.444444444445
0,4900000,3,3,186,0,2,Cash,2,170,26344.086021505376
0,2835000,3,3,270,0,1,Cash,2,116,10500.0
0,1500000,3,2,145,0,2,Cash or Installment,2,75,10344.827586206897
0,485000,4,3,156,0,0,Cash or Installment,3,191,3108.974358974359
0,1122000,3,3,165,0,2,Cash or Installment,1,206,6800.0
0,5250000,3,2,142,0,0,Cash,1,112,36971.83098591549
0,6500000,2,2,110,0,6,Cash or Installment,1,170,59090.90909090909
2,85400,1,1,63,0,2,Installment,2,127,1355.5555555555557
0,3464000,3,3,180,0,1,Cash,2,73,19244.444444444445
0,5700000,4,3,200,0,1,Installment,1,112,28500.0
0,2000000,1,1,70,0,0,Cash or Installment,0,0,28571.428571428572
0,6000000,2,2,140,0,2,Installment,0,3,42857.142857142855
0,4280000,2,2,110,0,2,Installment,3,133,38909.09090909091
0,1100000,3,1,110,0,3,Cash,1,106,10000.0
0,1100000,3,2,175,0,4,Cash,1,83,6285.714285714285
0,1400000,3,2,140,0,4,Cash,2,0,10000.0
0,8500000,2,2,156,0,4,Cash,1,121,54487.179487179485
0,850000,3,2,190,0,3,Installment,2,22,4473.684210526316
0,5300000,3,2,169,0,2,Cash or Installment,2,170,31360.94674556213
0,480000,2,1,125,0,4,Cash,1,135,3840.0
0,190000,3,1,130,0,4,Installment,1,135,1461.5384615384614
0,1906000,4,3,217,0,2,Cash or Installment,3,0,8783.410138248848
0,500000,3,2,155,0,3,Cash or Installment,2,137,3225.8064516129034
0,1900000,4,3,240,0,1,Cash,1,77,7916.666666666667
1,600000,3,3,215,0,4,Cash or Installment,0,195,2790.6976744186045
0,3700000,2,2,125,0,0,Cash or Installment,0,133,29600.0
0,4000000,3,2,140,0,3,Cash,2,112,28571.428571428572
0,340000,3,1,115,0,4,Cash,1,135,2956.521739130435
1,7928000,4,3,262,0,4,Cash or Installment,2,170,30259.541984732823
0,875000,3,2,165,0,2,Cash,3,0,5303.030303030303
0,1540000,3,2,170,0,2,Cash,1,77,9058.823529411764
0,5350000,3,3,183,0,3,Installment,3,137,29234.97267759563
0,3700000,3,2,151,0,2,Cash or Installment,1,138,24503.311258278147
0,3950000,3,2,135,0,1,Cash or Installment,3,170,29259.25925925926
0,1500000,3,3,145,0,2,Cash or Installment,0,133,10344.827586206897
0,2000000,3,3,190,0,0,Cash or Installment,1,137,10526.315789473685
0,290000,2,1,100,0,1,Cash or Installment,1,135,2900.0
1,7928000,4,3,262,0,0,Cash or Installment,3,170,30259.541984732823
0,257000,3,2,155,0,2,Cash or Installment,2,133,1658.0645161290322
0,3500000,2,2,90,0,0,Installment,2,101,38888.88888888889
0,2000000,3,1,165,0,1,Cash,2,122,12121.212121212122
0,1300000,3,2,150,0,3,Cash,3,137,8666.666666666666
1,400000,3,2,210,0,6,Cash or Installment,1,135,1904.7619047619048
